"osm_id","access","addr:housename","addr:housenumber","addr:interpolation","admin_level","aerialway","aeroway","amenity","area","barrier","bicycle","brand","bridge","boundary","building","capital","construction","covered","culvert","cutting","denomination","disused","ele","embankment","foot","generator:source","harbour","highway","historic","horse","intermittent","junction","landuse","layer","leisure","lock","man_made","military","motorcar","name","natural","office","oneway","operator","place","population","power","power_source","public_transport","railway","ref","religion","route","service","shop","sport","surface","toll","tourism","tower:type","tunnel","water","waterway","wetland","width","wood","z_order","way"
4249213490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Грозделино,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2470203.5234488538 5121807.227374595)
6347491471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shoes,,,,,,,,,,,,,POINT (2470189.2745540324 5121816.775051642)
6347491470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shoes,,,,,,,,,,,,,POINT (2470194.796000776 5121812.970897926)
9863475851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,computer,,,,,,,,,,,,,POINT (2470220.37721976 5121802.543049021)
6347491469,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Охридска Банка,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470232.7893429836 5121787.699421013)
6371912423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,POINT (2470387.3898517974 5121792.204720751)
4356252389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,POINT (2469933.6627392727 5121826.471920883)
4360802896,,,,,,,,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2469916.2968987087 5121890.322320348)
6352330350,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2469994.599028533 5122157.081360582)
6352331435,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470099.5287805544 5122146.608380822)
6352327792,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470064.207106126 5122232.481185243)
6352331436,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470126.4792292756 5122178.355568384)
4356194092,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,Станица “Автобуска“,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470049.579725036 5122252.741073075)
6352330351,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2469993.842055996 5122174.029112761)
6633321497,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2469928.8648692197 5122273.388896803)
6633321496,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2469976.643194668 5122317.668483861)
6633321495,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2469995.333737172 5122343.254659303)
6633321494,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470117.228579591 5122475.40871643)
6633321493,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470097.89238404 5122432.307017903)
6352335886,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470195.9537234795 5122306.643324956)
6299150999,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470364.3021894065 5122523.0013329545)
6299151000,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470376.602993139 5122512.856178571)
4247299391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Макара Авто-делови,,,,,,,,,,,,,,,car_repair,,,,,,,,,,,,,POINT (2470303.4883515863 5122402.155339231)
6352335885,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470174.6917007384 5122283.697906375)
6352334132,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470140.872839435 5122239.985394959)
6387926171,,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470158.260943897 5122237.508855913)
4363462724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2470171.8196578757 5122258.529620324)
6352331166,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470144.2458200064 5122231.7054024665)
4360802897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,furniture,,,,,,,,,,,,,POINT (2470422.9564291053 5122057.976399464)
6387926170,,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470488.868699604 5122421.013181575)
6299149995,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470468.4081771965 5122441.273468114)
6299149996,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470478.193160437 5122447.285917799)
6299149997,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470485.139496662 5122451.537900623)
4360785192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tehnomarket,,,,,,,,,,,,,,,computer,,,,,,,,,,,,,POINT (2470508.8171523544 5122449.135903076)
4360795497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports,,,,,,,,,,,,,POINT (2470491.5848951796 5122468.396658117)
6299149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470468.5528925345 5122492.371951066)
990397203,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angel's Caffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470473.306234791 5122518.973108604)
6299151002,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470425.0826313794 5122513.184403985)
6299151001,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470424.0139642684 5122512.229566445)
6299150998,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470415.64273856 5122583.454740375)
6299150997,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470431.3610506603 5122569.922811746)
7373066564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Бисоил,,,,,,,,,,,,,,,car_parts,,,,,,,,,,,,,POINT (2470487.1098516495 5122618.948169905)
6352325464,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470500.701961476 5122648.5783467265)
6299149993,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470448.3150091083 5122641.596000733)
6387926167,,,,,,,,nightclub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Night Club Clique,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470404.199094907 5122625.826062802)
6352322804,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470400.1248015435 5122699.304944765)
6352322803,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470500.5127183413 5122712.4640649585)
6352325465,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470537.5709768264 5122701.960638767)
6633180357,,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470785.357031383 5122773.8138525635)
6299139950,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470773.0450957012 5122798.580658299)
7373066527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,car_parts,,,,,,,,,,,,,POINT (2470841.573374233 5122877.879626666)
7373066522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autoboss #2,,,,,,,,,,,,,,,car_parts,,,,,,,,,,,,,POINT (2470786.6928652725 5122946.004156431)
6633180304,,,,,,,,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tera Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470837.6215323103 5122996.717409384)
4247199933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ребус,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,POINT (2470722.8066095063 5123058.024256922)
7373066526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Стокомак,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2470769.0153301344 5122979.096798855)
6633180313,,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470651.3283644677 5122865.496113283)
6352325632,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470604.4405949456 5122852.083145162)
6352325631,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470618.4779827343 5122844.51877654)
9583485363,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470440.578304498 5122848.75601582)
9583485358,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470447.858599196 5122890.292995905)
6298815714,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470269.9811848574 5123034.107228839)
5094009728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Пакет Маркет 27,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2470298.545766195 5123051.966663378)
6633321492,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470148.3201133697 5122911.106313358)
6633321491,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470147.852571508 5122861.109667805)
6633321490,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470146.917487785 5122822.332980338)
1926130738,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470382.5140581005 5122901.259146777)
6299150993,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470388.0243728943 5122696.5597337615)
6299150994,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470343.6635558135 5122643.639977556)
6387926165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нептун,,,,,,,,,,,,,,,computer,,,,,,,,,,,,,POINT (2470386.298920787 5122625.706706701)
6387926166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ЗЕНДОЛИНО,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2470389.126435853 5122620.514717746)
6299150996,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470367.0963086253 5122585.18539635)
6299150995,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470368.3653508206 5122586.468469088)
6299143943,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470318.5832745377 5122642.879081023)
4356193695,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470298.7572732274 5122681.9385144925)
6299143941,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470189.5417208103 5122737.946857047)
6299143942,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470217.4717810503 5122758.043696978)
9851535968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIVERSOFT,,,,,,,,,,,,,,,computer,,,,,,,,,,,,,POINT (2470264.3595505725 5122774.93283337)
9851535967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SETEC,,,,,,,,,,,,,,,computer,,,,,,,,,,,,,POINT (2470248.875009403 5122774.291284359)
6348292352,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470242.9194166455 5122794.477719189)
6633321489,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470144.5909104277 5122786.823877473)
6352318645,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470012.9110847684 5122779.722072694)
6348347608,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470034.473670135 5122769.815362221)
4422597894,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2469972.034567749 5122724.981657519)
6348347609,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2469998.3616273217 5122762.803088408)
6633321487,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470056.091915247 5122844.951452297)
6633321488,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470060.021493272 5122906.8988863975)
4580253993,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Дени касапино,,,,,,,,,,,,,,,butcher,,,,,,,,,,,,,POINT (2470311.0692089093 5123182.966708185)
6298887421,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470282.9944333313 5123199.6924693)
9583485758,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470370.1909904694 5123196.305537616)
6352338310,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470198.948217782 5123395.181630403)
6352338311,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470218.6406357037 5123397.733072329)
6352338312,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470207.3751032352 5123412.743323384)
6352338309,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470214.6999257295 5123373.7555133235)
9863491137,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470637.4913517623 5123968.213757273)
7799410669,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470637.858706082 5123966.6022242075)
7799410667,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470649.0797107536 5123950.8748694705)
7278365139,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470651.651190991 5123942.190515776)
9863491130,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470652.575142765 5123950.188476966)
9863491157,,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470656.3377415533 5123949.2185746)
6610723431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Градинка Сењак 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470896.620862431 5124034.9135580445)
7373523987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Пепи,,,,,,,,,,,,,,,hairdresser,,,,,,,,,,,,,POINT (2470660.9797643195 5123326.5466055535)
1988522053,,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470596.815209827 5123534.228745723)
6633180359,,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470586.273254048 5123471.740104653)
6298814777,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470513.926716982 5123402.835958218)
6298814778,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470507.5815060064 5123404.148981931)
6633180358,,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470490.093214003 5123198.05122472)
6299138485,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470568.027989507 5123147.113101002)
6610723405,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471026.842402761 5123304.85207173)
6610723406,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471037.3286987934 5123303.255570841)
6610723416,,,,,,,,car_wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471058.178839419 5123299.510509043)
7373066563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Супер - Кид Го,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2471365.743460532 5123577.424928605)
7373066578,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471352.719080109 5123569.113938041)
7373524115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Симонче,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,POINT (2471303.092851113 5123531.4236117415)
7799379069,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471319.1228577876 5123569.084096078)
6622463845,,,,,,,,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471268.594940916 5123568.63646663)
4360781390,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,platform,,,,,,,,,,,,,,,,,,,POINT (2471237.1249208692 5123544.404823772)
7373084427,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NLB,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471284.680607336 5123539.585360239)
7373084428,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Централна КоперативнаБанка,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471215.8628981276 5123488.212715453)
7373066524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,КАМ маркет,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2471224.1228043446 5123494.792815185)
9851604752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elan Trejd,,,,,,,,,,,,,,,furniture,,,,,,,,,,,,,POINT (2471219.859267847 5123462.832373114)
7373066579,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471209.406367662 5123483.0650215335)
7373066525,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,platform,,,,,,,,,,,,,,,,,,,POINT (2471159.089957823 5123454.476719568)
7373523984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ицо Брицо,,,,,,,,,,,,,,,hairdresser,,,,,,,,,,,,,POINT (2471139.519991342 5123426.485333297)
7373066523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autoboss #1,,,,,,,,,,,,,,,car_parts,,,,,,,,,,,,,POINT (2471075.9342982005 5123378.9031485)
7373084433,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tornado Lounge Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471063.232744301 5123338.139921971)
7373084434,,,,,,,,car_wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471037.963219891 5123387.915246886)
6633312358,,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471048.471779822 5123398.270218085)
6610723445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,car_repair,,,,,,,,,,,,,POINT (2471044.9206880657 5123610.310857851)
1734980503,,,,,,,,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Алфа Бет,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471065.2142312373 5123758.925630366)
6610723414,,,,,,,,car_wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471029.5919941836 5123823.012732298)
6610723415,,,,,,,,car_wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2471006.715838826 5123794.945662357)
7373084432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Тимекс,,,,,,,,,,,,,,,ironworks,,,,,,,,,,,,,POINT (2471019.7847470446 5123770.340414575)
7390611748,,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470967.0081764595 5123792.349350633)
7373524117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,POINT (2470971.460956091 5123868.105241226)
6633394825,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470935.1151423473 5124037.957586881)
6633394826,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470935.415704972 5124049.8949642)
6633394824,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470966.7632735795 5124066.622239201)
6633394823,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470966.7632735795 5124054.968354066)
6610723411,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,Сењак 4,,,,,,,,,platform,,,,,,,,,,,,,,,,,,,POINT (2471024.048283542 5123983.15029422)
