4357104593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470190.955478343 5121583.411664839)
6349377665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470177.9533618186 5121584.336574031)
4357166289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик на загинатите евреи,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470221.334567381 5121575.609611829)
7833095397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик „Лазар Колишевски“,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2442462.294461054 5140698.455638818)
7833094677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик Св. Никола,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2442579.168794438 5140732.043222652)
6337100523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Kanda - Geoglif Sv. Nikole,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2444153.549220778 5135394.533394893)
2026930302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Саат кула,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2424989.4869986 5118245.503690344)
842630157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Камени кукли,rocks,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2455185.3552861875 5176800.982891466)
2373710718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,archaeological_site,,,,,,,,,,,Цоцев Камен,,,,,locality,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2447499.145197079 5173513.826303203)
9673875424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aircraft,,,,,,,,,,,Сухои Су-25К,,,,ВВС на Македонија,,,,,,,VAM-121,,,,,,,,attraction,,,,,,,,,POINT (2406944.6420688066 5157303.835257504)
9673875426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aircraft,,,,,,,,,,,Сухои Су-25К,,,,ВВС на Македонија,,,,,,,VAM-123,,,,,,,,attraction,,,,,,,,,POINT (2406998.1422160817 5157278.275115377)
9673875425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aircraft,,,,,,,,,,,Сухои Су-25К,,,,ВВС на Македонија,,,,,,,VAM-122,,,,,,,,attraction,,,,,,,,,POINT (2406972.1045871857 5157288.547079903)
9673875423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aircraft,,,,,,,,,,,Сухои Су-25УБ,,,,ВВС на Македонија,,,,,,,VAM-120,,,,,,,,attraction,,,,,,,,,POINT (2406915.7323970473 5157312.6697689565)
8842731817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2405924.2319564503 5146035.818424373)
8402562316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,VAM-304,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2411746.7756584943 5141049.434527981)
